,OFFENSE_CODE,Lat,Long
2805,301,42.37764002,-71.03151871
2831,617,42.31461036,-71.09947709
2836,614,42.30664081,-71.08584976
2852,301,42.33930416,-71.05160423
2862,613,42.34840576,-71.08688339
2868,617,42.35157076,-71.07186599
2870,522,42.32547536,-71.10253482
2875,522,42.3173029,-71.05793388
2885,619,42.30461251,-71.07296566
2888,619,42.35071344,-71.16296497
2890,619,42.3503787,-71.07626098
2910,613,42.35512339,-71.0608798
2917,619,42.35339757,-71.1362192
2925,522,42.34358318,-71.09000353
2928,614,42.33408297,-71.0462535
2940,613,42.31771534,-71.09823049
2945,619,42.35140041,-71.06480285
2957,617,42.36122324,-71.06593235
2958,617,42.33311189,-71.0727637
2964,614,42.28265095,-71.06516011
2966,613,42.35329785,-71.13405028
2968,611,42.36179428,-71.0571127
2970,619,42.34348845,-71.08179542
2971,619,42.29290563,-71.06955795
2974,522,42.28365903,-71.05510166
2979,617,42.35216435,-71.12378708
2994,561,42.33731438,-71.04852327
3015,614,42.2857651,-71.08763245
3031,614,42.28279696,-71.06605881
3047,1300,42.35741043,-71.0596213
3053,614,42.31168453,-71.05750327
3068,613,42.34862382,-71.08277637
3075,613,42.35648631,-71.05928145
3085,614,42.37627664,-71.05383757
3093,613,42.34862382,-71.08277637
3102,617,42.30356539,-71.07868148
3113,619,42.30098889,-71.12708146
3118,613,42.26090426,-71.11456834
3142,614,42.35143483,-71.06969334
3154,613,42.34862382,-71.08277637
3160,617,42.31089986,-71.08007661
3162,542,42.26866684,-71.14904534
3168,616,42.35666827,-71.06179049
3172,1304,42.35275712,-71.08240215
3183,613,42.27130225,-71.07442362
3186,619,42.30649283,-71.08180677
3198,614,42.32898932,-71.05630174
3204,617,42.34947586,-71.0764015
3206,617,42.3530074,-71.05289344
3207,615,42.35332464,-71.05727637
3215,617,42.35997967,-71.05474135
3216,520,42.31162834,-71.08094294
3231,520,42.38196242,-71.0318446
3233,613,42.27720189,-71.17222257
3253,619,42.32952036,-71.08530641
3264,301,42.25830455,-71.12873203
3265,617,42.3099567,-71.08430841
3266,617,42.3523119,-71.0637051
3276,1300,42.3186054,-71.10789119
3277,614,42.34883961,-71.09089641
3289,614,42.33903373,-71.07997273
3290,617,42.28725966,-71.05463242
3302,619,42.33553188,-71.04769502
3336,613,42.27179929,-71.07287043
3340,619,42.33457489,-71.10551207
3341,613,42.3479724,-71.07849582
3346,522,42.28385993,-71.08599096
3359,520,42.26483265,-71.15567877
3374,614,42.32462274,-71.07311246
3380,522,42.29812402,-71.07589794
3383,613,42.34840576,-71.08688339
3389,613,42.34895777,-71.08489204
3390,613,42.34442266,-71.09833083
3392,613,42.35325379,-71.0487241
3397,619,42.35087795,-71.16036469
3407,520,42.3360292,-71.07517847
3408,522,42.33582335,-71.0472246
3420,617,42.3603996,-71.05482846
3424,522,42.34153413,-71.08174368
3431,619,42.31598547,-71.07986094
3438,617,42.30626249,-71.07633157
3445,619,42.28197224,-71.08912459
3447,617,42.31219746,-71.05204833
3454,619,42.35974856,-71.14432384
3457,613,42.35997967,-71.05474135
3465,522,42.28725966,-71.05463242
3469,617,42.35061399,-71.14601036
3470,614,42.30006791,-71.08430796
3473,617,42.38415612,-71.07257288
3474,617,42.29056142,-71.08926028
3475,619,42.29056142,-71.08926028
3480,617,42.352366,-71.06833609
3483,613,42.35222125,-71.12607167
3490,540,42.34800978,-71.0766976
3496,617,42.35724324,-71.05849672
3500,619,42.33210843,-71.07014395
3501,617,42.33210843,-71.07014395
3511,613,42.34901954,-71.08130134
3515,617,42.28396082,-71.08397886
3524,361,42.36038173,-71.06285769
3531,617,42.26817397,-71.09387677
3537,540,42.36416781,-71.05407041
3540,613,42.32696647,-71.06198607
3546,1300,42.37250518,-71.04157889
3579,614,42.31543528,-71.0566892
3590,615,42.3482074,-71.10491095
3602,540,42.35913227,-71.07074326
3613,311,42.29417346,-71.07193797
3617,613,42.34901954,-71.08130134
3620,614,42.3470248,-71.08516365
3625,301,42.34516984,-71.07849196
3634,614,42.35055412,-71.09056227
3636,615,42.3467947,-71.07329384
3637,615,42.33869635,-71.07139879
3638,301,42.36063386,-71.07005247
3639,619,42.29321805,-71.07886455
3648,301,42.28405588,-71.09045322
3660,520,42.30856121,-71.06292491
3663,613,42.35648631,-71.05928145
3666,617,42.29919694,-71.06046974
3676,617,42.34862382,-71.08277637
3688,616,42.34186952,-71.0837219
3694,520,42.31862926,-71.07271365
3697,619,42.3359851,-71.05008287
3699,617,42.35396651,-71.04520205
3700,615,42.26371969,-71.11078861
3710,614,42.29896518,-71.04944203
3722,613,42.30422176,-71.07918459
3729,613,42.3479724,-71.07849582
3739,617,42.35785938,-71.13368353
3740,617,42.35785938,-71.13368353
3747,361,42.32074773,-71.08179833
3752,617,42.33395125,-71.07538939
3754,617,42.2783992,-71.06636305
3757,522,42.33961848,-71.0828558
3759,542,42.35979038,-71.07078234
3765,619,42.34278722,-71.0738256
3772,619,42.3584724,-71.06861909
3775,613,42.33954199,-71.06940877
3782,613,42.3479724,-71.07849582
3785,619,42.38166501,-71.04030314
3787,619,42.29360585,-71.0718865
3791,520,42.32681883,-71.07779112
3795,619,42.24288459,-71.12255206
3800,615,42.28898462,-71.15224773
3802,617,42.34194954,-71.14451594
3807,617,42.35426247,-71.05883334
3813,615,42.29124728,-71.15399219
3818,540,42.35222125,-71.12607167
3826,614,42.27815893,-71.09741228
3832,617,42.32469443,-71.10087902
3835,617,42.36152577,-71.06133846
3839,615,42.29691612,-71.08363894
3840,615,42.30006791,-71.08430796
3841,615,42.27892192,-71.09499519
3842,615,42.3019742,-71.08383388
3843,615,42.2752767,-71.09554245
3848,615,42.28898462,-71.15224773
3849,615,42.28898462,-71.15224773
3856,614,42.28604727,-71.0573041
3860,615,42.26984836,-71.09532394
3862,614,42.28020859,-71.17680515
3869,614,42.31039358,-71.06399382
3870,614,42.28030054,-71.07040618
3877,614,42.30209443,-71.06575183
3881,617,42.30138747,-71.0658424
3882,617,42.33153805,-71.08015661
3884,617,42.33897655,-71.05639648
3885,614,42.28030054,-71.07040618
3894,614,42.28790635,-71.06199818
3895,615,42.29813306,-71.08393278
3896,614,42.32821952,-71.08082768
3898,613,42.3170563,-71.09821674
3900,614,42.29691612,-71.08363894
3901,613,42.26994732,-71.09380308
3905,615,42.27882467,-71.09405158
3912,614,42.2705847,-71.08887247
3916,614,42.30976163,-71.08386431
3933,301,42.3226603,-71.10550489
3935,613,42.36116798,-71.06355607
3936,301,42.34442266,-71.09833083
3954,301,42.36475392,-71.05469547
3958,614,42.32692112,-71.05841861
3959,617,42.34241899,-71.09678306
3960,617,42.34439568,-71.08632016
3961,301,42.35927699,-71.06771271
3987,611,,
3988,613,42.3479724,-71.07849582
3991,301,,
4002,613,42.34932471,-71.08014801
4003,616,42.33174862,-71.09694068
4019,613,42.30254239,-71.0595669
4032,617,42.31860134,-71.08405792
4034,619,42.30171653,-71.05991401
4035,615,42.28905803,-71.08000778
4037,351,42.336112,-71.04665434
4043,613,42.30938437,-71.08262277
4044,614,42.34347698,-71.07822747
4054,522,42.30542129,-71.11325289
4055,614,42.30542129,-71.11325289
4057,614,42.34296464,-71.08244713
4061,522,42.25113403,-71.11113665
4071,619,42.26657455,-71.10464126
4076,617,42.32042206,-71.09360887
4078,520,42.3036967,-71.07104897
4082,617,42.25752917,-71.15822751
4085,615,42.37515302,-71.05841364
4092,614,,
4093,617,42.2766839,-71.09240248
4096,619,42.34011469,-71.05339029
4103,614,42.3214622,-71.0780367
4104,613,42.35942556,-71.05288819
4111,619,42.32224255,-71.08277356
4112,613,42.33139659,-71.08232496
4120,301,42.35774054,-71.05956789
4122,615,42.39352862,-71.01158244
4135,615,42.39352862,-71.01158244
4137,301,,
4146,613,42.35988372,-71.06016189
4154,613,42.33561661,-71.03641895
4155,614,42.29299514,-71.15769172
4156,614,42.28822834,-71.0889687
4159,520,42.28803351,-71.08241673
4164,614,42.31681029,-71.10056562
4177,540,42.30316091,-71.08515552
4190,301,42.3414751,-71.08495034
4202,614,42.36067984,-71.05482325
4215,522,42.32972848,-71.05466781
4230,301,42.35521625,-71.06012863
4246,613,42.3479724,-71.07849582
4249,361,42.38464159,-71.00575163
4250,613,42.34813158,-71.08027002
4279,613,42.3479724,-71.07849582
4280,613,42.3479724,-71.07849582
4286,613,42.30422176,-71.07918459
4290,361,42.3373198,-71.05257179
4293,619,42.3214866,-71.10473096
4297,617,42.35969525,-71.05401301
4323,613,42.34840576,-71.08688339
4325,614,42.2890826,-71.14236614
4329,614,,
4334,619,42.34749899,-71.07925506
4342,617,42.36063386,-71.07005247
4344,520,42.31483407,-71.09976769
4347,617,42.34364059,-71.06486661
4354,522,42.32281352,-71.08685352
4361,616,42.36309564,-71.05815372
4362,613,42.31860134,-71.08405792
4365,617,42.35199294,-71.07706785
4378,540,42.35602373,-71.06177615
4390,617,42.33430734,-71.07422022
4394,301,42.28187061,-71.08751152
4400,619,42.2560176,-71.12578447
4406,619,,
4412,619,,
4416,617,42.3457782,-71.08429595
4438,614,42.28719884,-71.09037294
4442,301,42.32809966,-71.06321676
4444,619,42.33816387,-71.07461217
4445,613,42.28657334,-71.06408374
4449,615,42.28618607,-71.13876712
4453,617,42.33488926,-71.02817379
4458,617,,
4459,619,,
4467,311,42.30511791,-71.08019088
4473,617,42.28013735,-71.09079826
4476,522,42.28792819,-71.08502171
4486,613,42.35997967,-71.05474135
4493,614,42.36068158,-71.13876011
4507,617,42.36106519,-71.06910651
4510,361,42.31987076,-71.07096263
4511,617,42.3375685,-71.0859405
4515,612,42.33153805,-71.08015661
4519,615,42.28059505,-71.17091524
4526,615,42.3494205,-71.083158
4531,617,42.30007731,-71.07990164
4533,614,42.33805954,-71.07636952
4536,619,42.27128208,-71.12317475
4538,1304,42.3451828,-71.10066932
4539,617,42.35325379,-71.0487241
4541,619,42.28796645,-71.05620715
4543,617,42.34640381,-71.07551289
4545,614,42.30328747,-71.06363409
4548,613,42.28728494,-71.15306857
4549,613,42.34243945,-71.0844553
4553,613,42.33189752,-71.06908191
4556,614,42.37817916,-71.03833871
4563,613,42.27357721,-71.0677043
4567,619,42.33030011,-71.08012147
4573,617,42.35969525,-71.05401301
4577,613,42.34676463,-71.08747789
4578,615,42.33357533,-71.0529755
4582,617,42.33675016,-71.07662788
4587,619,42.3185759,-71.08767243
4611,613,42.35512339,-71.0608798
4661,614,42.32614559,-71.05349144
4665,613,42.35512339,-71.0608798
4673,361,,
4675,522,42.34063708,-71.07572281
4676,619,42.34456196,-71.09781939
4678,311,42.27820867,-71.16030323
4689,619,42.28526024,-71.06444063
4690,617,42.28526024,-71.06444063
4694,617,42.35107111,-71.12570166
4700,613,42.2908347,-71.06288798
4702,615,42.25629375,-71.12720457
4704,613,42.35521625,-71.06012863
4732,617,42.33675016,-71.07662788
4733,522,42.30915823,-71.06402751
4735,522,42.33675016,-71.07662788
4737,613,42.34862382,-71.08277637
4743,613,42.34234193,-71.05633276
4744,619,42.3205644,-71.10444614
4751,617,42.34840576,-71.08688339
4764,614,42.31953976,-71.07066788
4767,301,42.30234836,-71.06369569
4795,1300,42.30648026,-71.06675783
4800,617,42.34339388,-71.09849282
4808,619,42.32624204,-71.10317575
4816,522,42.34358318,-71.09000353
4836,614,42.28079389,-71.05288786
4845,617,42.34389981,-71.09486424
4864,540,42.34241899,-71.09678306
4879,617,42.34596339,-71.07166712
4897,615,42.3552567,-71.17152831
4900,614,42.31440549,-71.09670909
4902,614,42.25017239,-71.11443415
4908,1304,42.2642405,-71.1055927
4914,619,42.35213476,-71.06266757
4915,522,42.35213476,-71.06266757
